139,❤️‍🔥,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/heart_on_fire.png,10
140,❤️‍🩹,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/mending_heart.png,10
141,❤️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/red_heart.png,10
142,🩷,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/pink_heart.png,10
143,🧡,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/orange_heart.png,10
144,💛,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/yellow_heart.png,10
145,💚,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/green_heart.png,10
146,💙,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/blue_heart.png,10
147,🩵,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/light_blue_heart.png,10
148,💜,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/purple_heart.png,10
149,🤎,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/brown_heart.png,10
150,🖤,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/black_heart.png,10
151,🩶,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/grey_heart.png,10
152,🤍,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/white_heart.png,10
153,💋,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/kiss_mark.png,10
154,💯,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hundred_points.png,10
155,💢,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/anger_symbol.png,10
156,💥,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/collision.png,10
157,💫,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/dizzy.png,10
158,💦,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/sweat_droplets.png,10
159,💨,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/dashing_away.png,10
160,🕳️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hole.png,10
161,💬,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/speech_balloon.png,10
162,👁️‍🗨️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/eye_in_speech_bubble.png,10
163,🗨️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/left_speech_bubble.png,10
164,🗯️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/right_anger_bubble.png,10
165,💭,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/thought_balloon.png,10
166,💤,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/zzz.png,10
167,👋,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand.png,10
168,👋🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand_light_skin_tone.png,10
169,👋🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand_medium-light_skin_tone.png,10
170,👋🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand_medium_skin_tone.png,10
171,👋🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand_medium-dark_skin_tone.png,10
172,👋🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/waving_hand_dark_skin_tone.png,10
173,🤚,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand.png,10
174,🤚🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand_light_skin_tone.png,10
175,🤚🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand_medium-light_skin_tone.png,10
176,🤚🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand_medium_skin_tone.png,10
177,🤚🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand_medium-dark_skin_tone.png,10
178,🤚🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_back_of_hand_dark_skin_tone.png,10
179,🖐️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed.png,10
180,🖐🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed_light_skin_tone.png,10
181,🖐🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed_medium-light_skin_tone.png,10
182,🖐🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed_medium_skin_tone.png,10
183,🖐🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed_medium-dark_skin_tone.png,10
184,🖐🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hand_with_fingers_splayed_dark_skin_tone.png,10
185,✋,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand.png,10
186,✋🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand_light_skin_tone.png,10
187,✋🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand_medium-light_skin_tone.png,10
188,✋🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand_medium_skin_tone.png,10
189,✋🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand_medium-dark_skin_tone.png,10
190,✋🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/raised_hand_dark_skin_tone.png,10
191,🖖,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute.png,10
192,🖖🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute_light_skin_tone.png,10
193,🖖🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute_medium-light_skin_tone.png,10
194,🖖🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute_medium_skin_tone.png,10
195,🖖🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute_medium-dark_skin_tone.png,10
196,🖖🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/vulcan_salute_dark_skin_tone.png,10
197,🫱,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand.png,10
198,🫱🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand_light_skin_tone.png,10
